QTD000051	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000051.credible_sets.tsv.gz
QTD000052	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000052.credible_sets.tsv.gz
QTD000053	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000053.credible_sets.tsv.gz
QTD000054	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000054.credible_sets.tsv.gz
QTD000055	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000055.credible_sets.tsv.gz
QTD000056	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000056.credible_sets.tsv.gz
QTD000057	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000057.credible_sets.tsv.gz
QTD000058	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000058.credible_sets.tsv.gz
QTD000059	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000059.credible_sets.tsv.gz
QTD000060	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000060.credible_sets.tsv.gz
QTD000061	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000061.credible_sets.tsv.gz
QTD000062	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000062.credible_sets.tsv.gz
QTD000063	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000063.credible_sets.tsv.gz
QTD000064	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000064.credible_sets.tsv.gz
QTD000065	sQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000065.credible_sets.tsv.gz
QTD000066	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000066.credible_sets.tsv.gz
QTD000067	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000067.credible_sets.tsv.gz
QTD000068	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000068.credible_sets.tsv.gz
QTD000069	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000069.credible_sets.tsv.gz
QTD000070	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000070.credible_sets.tsv.gz
QTD000071	eQTL	/disks/data/eqtl_catalogue_r6/credible_sets/QTD000071.credible_sets.tsv.gz
